scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
000766,通化金马,A股,深交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0605,-,360211471.99,82.7277,-40.8777,58463126.37,-1.978,-29.8946,1.31,4.59315742,0.050923,80.0277,医药制造,-,-,058001001,069001002001,2018-04-28T00:00:00
600815,*ST厦工,A股,上交所风险警示板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.02,-,951451855.1,-4.6374,-14.8719,15253683.02,-24.8596,-2.7307,2.75,0.5864866,0.242077,15.9572,机械行业,-,-,058001001,069001001003,2018-04-26T00:00:00
300386,飞天诚信,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0051,-,152134421.21,-18.7414,-63.2161,2116072.83,-80.4728,-97.0312,0.13,3.95933157,-0.486806,41.436,软件服务,-,-,058001001,069001002002,2018-04-27T00:00:00
603609,禾丰牧业,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.11,-,3129332297.72,16.3149,-15.4524,91763985.23,30.4001,-55.6425,2.67,4.19110949,-0.174253,9.3804,农牧饲渔,-,-,058001001,069001001001,2018-04-25T00:00:00
002815,崇达技术,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.1561,-,876442215.54,27.7834,8.5276,128003587.06,33.942,7.7333,4.94,6.08419986,0.338577,32.6187,电子元件,-,-,058001001,069001002003,2018-04-20T00:00:00
300700,岱勒新材,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.47,-,143381448.64,168.1165,-0.4119,39136802.5,265.6514,-8.755,7.11,6.64699221,0.108928,50.05,材料行业,-,-,058001001,069001002002,2018-04-24T00:00:00
002900,哈三联,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.29,-,472420679.46,177.2443,-1.8,62080204.7,151.8725,12.7142,3.33,8.98780717,0.331775,83.8365,医药制造,-,-,058001001,069001002003,2018-04-21T00:00:00
603196,日播时尚,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0694,-,276197644.49,16.3412,-22.6694,16653661.39,30.1166,-56.8018,1.77,3.96157892,0.19748,64.2128,纺织服装,-,-,058001001,069001001001,2018-04-25T00:00:00
603978,深圳新星,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.21,-,210200455.98,12.1312,-20.542,33591529.35,57.9339,52.5142,2.52,16.90379428,0.30924,19.9313,有色金属,-,-,058001001,069001001001,2018-04-27T00:00:00
603938,三孚股份,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.29,-,281469263.19,6.9251,1.4158,43309410.5,21.288,-9.5656,4.33,6.80102891,0.262365,31.8876,化工行业,-,-,058001001,069001001001,2018-04-28T00:00:00
300736,百邦科技,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.13,-,103123782.97,-28.7548,-31.7557,10287406.61,-4.9764,48.8353,2.96,7.78478595,0.442436,36.991,通讯行业,-,-,058001001,069001002002,2018-04-26T00:00:00
300695,兆丰股份,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.43,-,119125613.14,7.4384,-18.5143,28649197.19,-6.3721,-65.4114,1.74,24.84563358,0.361974,46.633,汽车行业,-,-,058001001,069001002002,2018-04-26T00:00:00
300663,科蓝软件,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.15,-,73064790.87,13.5186,-80.8301,-19762826.89,3.9699,-119.4946,-2.95,4.93084691,-0.972082,35.458,软件服务,-,-,058001001,069001002002,2018-04-26T00:00:00
300608,思特奇,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.46,-,71949261.36,14.3647,-81.6502,-49246582.68,14.0538,-184.2234,-7.85,6.81696068,-0.510695,27.3451,软件服务,-,-,058001001,069001002002,2018-04-27T00:00:00
300602,飞荣达,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.16,-,244238920.84,10.6726,-17.5548,31992572.85,98.3164,-15.3733,3.28,9.92110734,0.455651,30.449,电子元件,-,-,058001001,069001002002,2018-04-25T00:00:00
300632,光莆股份,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.1,-,115974387.59,33.4698,-15.6384,11900336.77,4.1406,49.3206,2.29,4.54349459,0.08538,28.0408,电子元件,-,-,058001001,069001002002,2018-04-18T00:00:00
603331,百达精工,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.15,-,193154259.86,17.2255,-6.6488,19266750.68,-1.0565,62.1714,2.8,5.47962375,0.120663,26.2038,家电行业,-,-,058001001,069001001001,2018-04-23T00:00:00
603316,诚邦股份,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.07,-,137813948.95,8.0675,-38.1667,13783692.39,-12.9262,-39.8788,1.71,4.003048,0.104565,24.5517,园林工程,-,-,058001001,069001001001,2018-04-27T00:00:00
300613,富瀚微,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.336,-,86324304.44,2.3835,-33.2315,15232285.52,-44.2197,-39.6525,1.7,21.20895367,0.926479,43.1378,电子元件,-,-,058001001,069001002002,2018-04-25T00:00:00
300590,移为通信,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0358,-,74578395.6,24.3137,-50.4392,5724692.16,-66.8756,-84.249,0.74,4.84434358,-0.005692,47.6629,通讯行业,-,-,058001001,069001002002,2018-04-27T00:00:00
603776,永安行,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.2,-,187886884.0,-6.8832,-40.6264,27966685.75,0.8699,-93.8074,1.66,17.37641275,0.567541,29.5113,交运设备,-,-,058001001,069001001001,2018-04-28T00:00:00
603269,海鸥股份,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.1,-,119192073.36,9.1352,-43.0381,8922353.55,54.3671,-54.8535,1.41,6.98966577,-0.018799,29.5254,机械行业,-,-,058001001,069001001001,2018-04-26T00:00:00
002862,实丰文化,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.06,-,78482472.7,-5.3369,-19.987,4672929.53,-9.3276,-52.7975,0.86,6.83158188,-0.34693,25.0467,文教休闲,-,-,058001001,069001002003,2018-04-21T00:00:00
603920,世运电路,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.06,-,467705287.69,18.9033,-2.6234,24803853.18,-49.963,12.3193,1.05,5.88769885,0.213267,21.1498,电子元件,-,-,058001001,069001001001,2018-04-25T00:00:00
300659,中孚信息,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.07,-,39439577.78,16.6117,-71.8801,-8575978.13,-564.8194,-121.5258,-2.11,4.85900055,-0.8153,66.8888,软件服务,-,-,058001001,069001002002,2018-04-27T00:00:00
300592,华凯创意,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0162,-,69045412.34,30.178,-70.3622,1981111.58,6374.2308,-84.5625,0.4,4.065294,-0.030656,27.995,装修装饰,-,-,058001001,069001002002,2018-04-17T00:00:00
002847,盐津铺子,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.22,-,238287056.57,15.4103,14.299,26989772.02,6.3903,123.7771,4.41,5.01702227,-0.190999,46.1022,食品饮料,-,-,058001001,069001002003,2018-04-21T00:00:00
002846,英联股份,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0398,-,158516049.28,97.0062,3.0837,7639088.55,-34.9874,-21.1523,1.44,2.75282189,0.104178,16.3904,包装材料,-,-,058001001,069001002003,2018-04-18T00:00:00
300575,中旗股份,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.46,-,415131216.93,28.514,7.024,33761912.27,-13.3157,-10.693,3.29,14.21987472,-0.839016,18.8571,农药兽药,-,-,058001001,069001002002,2018-04-26T00:00:00
300576,容大感光,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.07,-,91478147.92,23.7341,-11.3761,8684464.09,-7.8766,51.6965,2.11,3.46853499,0.02405,27.6518,化工行业,-,-,058001001,069001002002,2018-04-25T00:00:00
002855,捷荣技术,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.03,-,368572039.91,-2.4748,-16.4669,8135646.92,-50.0509,-53.0316,0.68,4.99684572,0.092233,19.286,塑胶制品,-,-,058001001,069001002003,2018-04-25T00:00:00
300684,中石科技,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0844,-,104899499.25,271.0823,-63.4589,13190023.87,274.5013,-74.8908,2.35,6.54662155,0.835346,39.7406,材料行业,-,-,058001001,069001002002,2018-04-26T00:00:00
603358,华达科技,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.51,-,773737871.65,33.2701,-17.7792,81662475.87,5.2078,67.5517,3.17,16.33730804,0.118539,21.8296,汽车行业,-,-,058001001,069001001001,2018-04-28T00:00:00
002867,周大生,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.34,-,937671598.22,16.9126,-14.2188,160533858.58,28.7395,-8.8642,4.64,7.29773456,-0.167318,34.9192,珠宝首饰,-,-,058001001,069001002003,2018-04-28T00:00:00
300598,诚迈科技,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.0807,-,112462688.68,-0.8512,-6.9724,-6454672.22,-413.2001,-141.2796,-1.45,5.53588838,-0.394494,20.2972,软件服务,-,-,058001001,069001002002,2018-04-27T00:00:00
300578,会畅通讯,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.07,-,56331732.74,-6.9529,-11.7675,5924079.99,22.1149,-36.4125,2.04,3.99423938,-0.160178,54.1836,软件服务,-,-,058001001,069001002002,2018-04-27T00:00:00
603881,数据港,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.16,-,150836919.32,31.5728,-2.4309,33673760.31,40.3155,2.8547,3.69,4.41114155,0.194783,38.6572,软件服务,-,-,058001001,069001001001,2018-04-28T00:00:00
603037,凯众股份,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.41,-,151007790.43,29.787,31.0998,43362302.53,24.7985,74.4934,5.52,7.62629932,0.166925,47.1564,汽车行业,-,-,058001001,069001001001,2018-04-27T00:00:00
300682,朗新科技,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.0602,-,54938383.59,-10.1326,-90.3844,-25084680.81,-89383.1481,-115.9782,-1.86,2.71905171,-0.403189,34.0143,软件服务,-,-,058001001,069001002002,2018-04-27T00:00:00
002858,力盛赛车,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.079,-,40321431.87,200.9477,-73.8561,-4958975.97,15.8051,-113.4215,-1.24,6.29362943,-0.558148,9.1306,文化传媒,-,-,058001001,069001002003,2018-04-27T00:00:00
002837,英维克,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.01,-,137047041.04,15.1099,-55.5348,2876428.43,-78.9031,-89.9264,0.37,3.30835719,-0.28733,34.6652,机械行业,-,-,058001001,069001002003,2018-04-27T00:00:00
603517,绝味食品,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.37,-,964735614.26,10.1115,0.4084,150561882.68,31.2604,21.2776,5.69,6.62491822,0.114022,34.4196,食品饮料,-,-,058001001,069001001001,2018-04-27T00:00:00
300408,三环集团,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.15,-,806272222.42,19.1271,-20.759,251633131.9,8.3136,-34.4731,4.05,3.53508655,0.157963,52.2815,电子元件,-,-,058001001,069001002002,2018-04-27T00:00:00
600908,无锡银行,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.14,-,770035000.0,14.2597,8.2501,266639000.0,12.0054,19.213,2.72,5.17091794,-1.983278,-,银行,-,-,058001001,069001001001,2018-04-28T00:00:00
300487,蓝晓科技,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.1,-,132138788.18,34.0457,16.9779,20120550.13,35.8634,22.9549,2.44,4.11378401,-0.090078,38.7314,化工行业,-,-,058001001,069001002002,2018-04-17T00:00:00
603633,徕木股份,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.06,-,100281756.01,20.3879,-0.4692,10117088.03,15.7516,13.5515,1.43,5.92580491,0.13881,30.8472,电子元件,-,-,058001001,069001001001,2018-04-28T00:00:00
300539,横河模具,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.02,-,109806914.32,10.5555,-23.3864,3433340.41,-65.8699,-25.9906,0.91,1.82210958,-0.03594,22.7422,塑胶制品,-,-,058001001,069001002002,2018-04-27T00:00:00
300428,四通新材,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.16,-,1627210709.47,0.3388,-20.4149,82237461.79,28.1081,-31.6492,3.27,3.02443644,-0.6847,16.8456,有色金属,-,-,058001001,069001002002,2018-04-20T00:00:00
603067,振华股份,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.15,-,348504740.92,35.2631,6.7528,46373810.54,32.2297,12.307,4.06,5.29396239,-0.237398,34.0185,化工行业,-,-,058001001,069001001001,2018-04-26T00:00:00
300545,联得装备,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.08,-,117491098.35,75.7854,2.6784,11729287.65,139.3951,-14.9843,2.27,7.25396287,-0.719205,31.9696,电子元件,-,-,058001001,069001002002,2018-04-20T00:00:00
300600,瑞特股份,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.15,-,88833928.68,-17.372,-2.7641,23876007.65,-17.9301,6.8968,2.66,9.10841921,-0.341343,47.7812,船舶制造,-,-,058001001,069001002002,2018-04-27T00:00:00
603066,音飞储存,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.039,-,101850801.15,12.5809,-44.5161,11816446.39,2.1472,-43.5462,1.45,2.92047053,-0.224462,31.7181,交运物流,-,-,058001001,069001001001,2018-04-28T00:00:00
300497,富祥股份,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.28,-,305123952.76,32.2621,19.8463,61788164.64,21.7508,62.1703,6.37,8.94846884,0.137379,39.1201,医药制造,-,-,058001001,069001002002,2018-04-25T00:00:00
603602,纵横通信,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.03,-,77402062.18,17.2897,-68.7429,-3438831.96,-498.6238,-110.9081,-0.54,7.99315211,-1.177372,7.988,通讯行业,-,-,058001001,069001001001,2018-04-28T00:00:00
603036,如通股份,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.02,-,41782968.54,-2.1499,-13.5445,4128460.95,-29.2647,-42.0426,0.42,4.81139795,-0.070969,35.4614,专用设备,-,-,058001001,069001001001,2018-04-27T00:00:00
002856,美芝股份,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.06,-,185839912.89,5.3619,-43.1069,5652258.77,-38.2504,-14.2655,0.86,6.48381965,-1.034491,12.9983,装修装饰,-,-,058001001,069001002003,2018-04-25T00:00:00
603603,博天环境,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.1,-,634209580.42,51.1912,-58.4906,38787592.08,53.0025,-40.1385,2.81,3.37415782,-0.458101,25.1145,环保工程,-,-,058001001,069001001001,2018-04-28T00:00:00
300537,广信材料,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0947,-,137572810.81,129.1946,-14.6968,18281206.98,116.5136,29.7786,1.47,6.46854973,-0.070164,40.7682,化工行业,-,-,058001001,069001002002,2018-04-27T00:00:00
300528,幸福蓝海,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.12,-,490692394.48,41.0052,14.1431,45028079.14,102.6971,3.3434,2.31,5.29085254,-0.067703,39.6728,文化传媒,-,-,058001001,069001002002,2018-04-27T00:00:00
603131,上海沪工,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.005,-,153965118.7,2.6737,-17.7936,966771.86,-94.6755,-85.1763,0.15,3.27130074,-0.294728,21.7087,机械行业,-,-,058001001,069001001001,2018-04-27T00:00:00
002823,凯中精密,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.13,-,354161703.62,8.7344,-4.5147,36730331.11,2.85,-3.2152,3.18,4.04081727,0.078721,29.4862,专用设备,-,-,058001001,069001002003,2018-04-25T00:00:00
601611,中国核建,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.05,-,8878040166.5,10.4209,-45.0325,129488368.14,17.8209,-62.2448,1.38,3.0980739,-1.424019,8.5219,工程建设,-,-,058001001,069001001001,2018-04-27T00:00:00
603222,济民制药,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.04,-,164295406.81,23.322,7.8352,11213798.92,29.3877,-13.2898,1.4,2.51364132,-0.000147,43.7027,医药制造,-,-,058001001,069001001001,2018-04-27T00:00:00
300410,正业科技,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.15,-,252650452.7,43.652,-30.0111,29999272.82,38.5362,-45.4755,1.47,10.42421586,-0.183716,37.8224,电子元件,-,-,058001001,069001002002,2018-04-26T00:00:00
300533,冰川网络,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.19,-,58776976.41,-26.9301,-17.5926,18680051.7,-37.4557,-38.0964,1.22,15.3437317,-0.062566,90.1813,软件服务,-,-,058001001,069001002002,2018-04-27T00:00:00
603825,华扬联众,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.02,-,2013711890.18,37.8987,-23.3883,4392076.93,34.1102,-95.1055,0.36,7.75634373,-1.495254,10.0333,文化传媒,-,-,058001001,069001001001,2018-04-27T00:00:00
601366,利群股份,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.18,-,3075234862.75,5.45,10.1543,157469827.92,37.5951,30.8202,3.41,5.4536625,0.250977,21.7127,商业百货,-,-,058001001,069001001001,2018-04-26T00:00:00
300519,新光药业,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.21,-,84335266.64,-1.5644,-4.2521,32952753.17,-1.6694,6.133,4.56,4.61681874,0.238144,57.6924,医药制造,-,-,058001001,069001002002,2018-04-26T00:00:00
603159,上海亚虹,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.1,-,145219954.55,9.6221,1.2721,9997711.23,18.0834,-22.5675,2.35,4.05559711,0.276755,21.8913,专用设备,-,-,058001001,069001001001,2018-04-27T00:00:00
300512,中亚股份,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.1533,-,150864333.5,11.7008,-17.2143,41394794.35,12.7847,-9.9285,2.91,5.3538396,-0.018225,46.5234,机械行业,-,-,058001001,069001002002,2018-04-27T00:00:00
300559,佳发教育,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0535,-,39976252.35,134.346,-55.6077,7434567.75,321.6319,-77.8023,1.11,8.87903124,-0.408516,59.0052,软件服务,-,-,058001001,069001002002,2018-04-26T00:00:00
300526,中潜股份,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0476,-,103180611.31,16.7733,-0.2896,7923574.77,-13.0559,-22.5859,1.5,3.10466176,0.020043,32.2403,专用设备,-,-,058001001,069001002002,2018-04-27T00:00:00
603612,索通发展,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.29,-,918626346.78,47.4289,-9.1671,95998779.95,-12.6038,-51.6279,3.97,10.17631845,0.194893,24.5731,材料行业,-,-,058001001,069001001001,2018-04-25T00:00:00
300490,华自科技,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.04,-,190568785.49,81.6812,-31.7694,9227059.23,34.3634,-70.7224,0.76,5.34222674,-0.131097,36.3419,输配电气,-,-,058001001,069001002002,2018-04-26T00:00:00
300478,杭州高新,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.0208,-,123549417.41,29.0664,-40.8834,-1384049.14,-165.7902,-105.4211,-0.03,8.18802962,-0.493486,23.4622,塑胶制品,-,-,058001001,069001002002,2018-04-24T00:00:00
300472,新元科技,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.09,-,107532190.06,145.0853,-20.0341,9938603.88,301.6356,-32.767,1.2,8.98376712,0.027839,34.6434,交运设备,-,-,058001001,069001002002,2018-04-27T00:00:00
002775,文科园林,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0318,-,414445119.65,43.4125,-34.7371,16384769.2,48.6106,-77.5953,1.09,6.1203927,-0.772018,17.0727,园林工程,-,-,058001001,069001002003,2018-04-28T00:00:00
603883,老百姓,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.46,-,2210763292.0,27.8951,-1.4223,130543384.0,15.1854,35.3898,4.36,10.62079257,0.799706,36.2475,医药制造,-,-,058001001,069001001001,2018-04-20T00:00:00
002786,银宝山新,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.04,-,635181234.13,7.8134,-22.6872,-16580695.42,-306.0165,-201.6896,-1.51,2.84966007,-0.099793,14.0402,机械行业,-,-,058001001,069001002003,2018-04-26T00:00:00
603866,桃李面包,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.2296,-,988899071.86,20.5732,-12.0498,108060236.77,51.6049,-30.416,3.37,6.93509698,0.370829,38.8167,食品饮料,-,-,058001001,069001001001,2018-04-26T00:00:00
603730,岱美股份,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.36,-,861274421.39,17.4964,-7.6063,149467400.17,8.4016,2.6558,4.68,8.00917284,0.289208,36.7636,汽车行业,-,-,058001001,069001001001,2018-04-27T00:00:00
300463,迈克生物,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.1798,-,518926852.93,42.8992,-15.4215,100343817.54,24.5103,32.1987,3.93,4.42698497,-0.165998,52.9498,医疗行业,-,-,058001001,069001002002,2018-04-20T00:00:00
603959,百利科技,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.13,-,178927282.89,76.5067,6.0901,28034082.24,216.6714,-44.1943,2.88,4.40414905,0.775662,32.1698,工程建设,-,-,058001001,069001001001,2018-04-26T00:00:00
002732,燕塘乳业,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.06,-,258553561.85,9.1356,-20.3905,9505600.87,-21.0238,-35.5829,0.99,6.09393593,-0.144293,32.1022,食品饮料,-,-,058001001,069001002003,2018-04-27T00:00:00
002791,坚朗五金,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.09,-,610200599.91,14.5248,-33.4842,-29278901.6,-1147.813,-663.0242,-1.13,8.04454561,-0.961187,37.6806,金属制品,-,-,058001001,069001002003,2018-04-27T00:00:00
002730,电光科技,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.02,-,151266894.56,29.5835,-50.3679,7818952.41,60.6442,-56.2527,0.87,2.80127984,-0.083448,30.6197,专用设备,-,-,058001001,069001002003,2018-04-25T00:00:00
002781,奇信股份,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.18,-,846783261.57,27.9314,-33.387,41379417.79,3.1973,116.3024,2.3,8.08573855,-1.216176,13.9195,工程建设,-,-,058001001,069001002003,2018-04-27T00:00:00
603788,宁波高发,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.36,-,384411509.07,28.5418,10.4021,82119580.91,35.8781,28.9546,4.35,11.73569161,-0.335593,33.7797,汽车行业,-,-,058001001,069001001001,2018-04-11T00:00:00
300393,中来股份,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.09,-,454617605.02,-34.5593,-29.2178,22301828.68,-69.4132,-55.9805,0.86,10.79987822,-0.918838,29.419,材料行业,-,-,058001001,069001002002,2018-04-26T00:00:00
002802,洪汇新材,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.14,-,110606491.43,47.8895,0.8063,15084183.73,14.141,-14.4721,2.46,5.73370059,-0.054632,26.4133,化工行业,-,-,058001001,069001002003,2018-04-25T00:00:00
300596,利安隆,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.1972,-,323360251.97,13.6,19.1184,35488367.06,16.4129,-4.3645,3.88,5.17488538,-0.227658,29.8,化工行业,-,-,058001001,069001002002,2018-04-17T00:00:00
300507,苏奥传感,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.25,-,165312245.09,6.7095,-1.1048,30346773.57,4.9948,8.6581,3.43,7.4880159,-0.086317,31.9391,汽车行业,-,-,058001001,069001002002,2018-04-27T00:00:00
300367,东方网力,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0744,-,344555866.97,27.5089,-51.0317,63470208.03,21.3865,-71.1871,1.74,4.29623606,-0.160219,60.0624,安防设备,-,-,058001001,069001002002,2018-04-27T00:00:00
603009,北特科技,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0708,-,288691047.35,17.0335,8.585,23240961.6,20.3271,-29.8834,1.7,4.66871733,0.161065,27.5782,汽车行业,-,-,058001001,069001001001,2018-04-28T00:00:00
603126,中材节能,A股,上交所主板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0137,-,324338020.9,-2.0375,-31.9972,8385215.87,-47.4619,-76.6499,0.53,2.60644875,-0.026563,24.0865,环保工程,-,-,058001001,069001001001,2018-04-28T00:00:00
002723,金莱特,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,-0.0644,-,230274989.6,-16.8454,21.0845,-12015822.56,-465.0087,-66.2637,-1.85,3.43798445,0.041288,5.0862,家电行业,-,-,058001001,069001002003,2018-04-28T00:00:00
300755,华致酒行,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.35,-,798081474.37,-,-,61092396.27,-,-,5.29,-,-,21.7186,酿酒行业,-,-,058001001,069001002002,2019-04-29T00:00:00
002769,普路通,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.11,-,1090360823.66,48.2221,-21.3673,41097459.22,1.8406,150.379,3.21,3.47103978,-2.054619,7.9056,电子信息,-,-,058001001,069001002003,2018-04-23T00:00:00
002718,友邦吊顶,A股,深交所中小板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.13,-,117907754.5,32.3692,-44.9956,11365942.24,-34.2984,-70.1656,1.01,12.90169321,-0.749954,40.5644,木业家具,-,-,058001001,069001002003,2018-04-25T00:00:00
300341,麦克奥迪,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0222,-,178355823.62,-0.4461,-25.5272,11283541.06,-40.7164,-72.2761,1.02,2.13913645,-0.000906,42.852,输配电气,-,-,058001001,069001002002,2018-04-27T00:00:00
300320,海达股份,A股,深交所创业板,2019-04-29T00:00:00,2018-03-31T00:00:00,0.0857,-,478477134.29,104.654,16.9661,46732054.11,97.9747,17.0183,4.32,2.12923715,0.013809,28.9613,塑胶制品,-,-,058001001,069001002002,2018-04-27T00:00:00
