scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
300629,新劲刚,A股,深交所创业板,2019-08-30T00:00:00,2019-06-30T00:00:00,-0.06,-0.08,82461662.03,-26.5039,9.7275,-6331042.35,-182.5673,-11879.2264,-1.82,3.43753515,-0.022323,26.6833,金属制品,不分配不转增,-,058001001,069001002002,2019-08-30T00:00:00
603078,江化微,A股,上交所主板,2019-08-30T00:00:00,2019-06-30T00:00:00,0.144,0.131,225978150.85,26.4615,30.9946,15772060.25,-17.9388,129.3209,2.05,7.07838338,-0.071052,30.0037,化工行业,不分配不转增,-,058001001,069001001001,2019-08-30T00:00:00
300647,超频三,A股,深交所创业板,2019-08-30T00:00:00,2019-06-30T00:00:00,0.04,0.03,223025480.77,-10.2223,-14.7765,8564199.78,-6.2924,-46.0279,1.46,2.49557289,0.274264,34.8959,电子元件,不分配不转增,-,058001001,069001002002,2019-08-30T00:00:00
603768,常青股份,A股,上交所主板,2019-08-30T00:00:00,2019-06-30T00:00:00,0.26,0.21,989537756.08,-0.5904,-14.5421,52198344.17,-7.4843,-46.3813,3.03,8.45309767,-0.531594,21.1088,汽车行业,不分配不转增,-,058001001,069001001001,2019-08-30T00:00:00
300659,中孚信息,A股,深交所创业板,2019-08-30T00:00:00,2019-06-30T00:00:00,-0.05,-0.05,173614130.99,61.5544,60.2059,-6294223.86,-25.8334,150.1829,-1.4,3.29003393,-0.767172,68.4517,软件服务,不分配不转增,-,058001001,069001002002,2019-08-30T00:00:00
600996,贵广网络,A股,上交所主板,2019-08-30T00:00:00,2019-06-30T00:00:00,0.14,0.13,1537836170.41,7.1529,40.8832,150070332.16,-37.5549,69.5223,3.37,4.34215847,0.020353,33.2328,文化传媒,不分配不转增,-,058001001,069001001001,2019-08-30T00:00:00
603580,艾艾精工,A股,上交所主板,2019-08-30T00:00:00,2019-06-30T00:00:00,0.1682,0.139,90378003.64,2.301,27.8142,15701824.89,-9.4428,133.5491,3.9,4.39543812,0.080234,44.3833,塑胶制品,不分配不转增,-,058001001,069001001001,2019-08-30T00:00:00
300576,容大感光,A股,深交所创业板,2019-08-30T00:00:00,2019-06-30T00:00:00,0.15,0.14,208605024.03,6.0938,3.3803,18460186.66,-4.1217,-6.7387,4.13,3.70116377,0.093002,31.2143,化工行业,不分配不转增,-,058001001,069001002002,2019-08-30T00:00:00
300598,诚迈科技,A股,深交所创业板,2019-08-30T00:00:00,2019-06-30T00:00:00,0.0106,-0.0314,292855393.54,22.4732,36.6116,849927.56,-48.9051,215.067,0.18,5.74682335,-0.270325,24.1159,软件服务,不分配不转增,-,058001001,069001002002,2019-08-30T00:00:00
300571,平治信息,A股,深交所创业板,2019-08-30T00:00:00,2019-06-30T00:00:00,1.14,1.08,1016101043.78,96.5095,422.0124,136912254.15,25.9932,34.8823,22.65,4.49203804,0.391537,30.9267,电子信息,不分配不转增,-,058001001,069001002002,2019-08-30T00:00:00
601228,广州港,A股,上交所主板,2019-08-30T00:00:00,2019-06-30T00:00:00,0.083,0.069,5005813541.21,12.8102,11.2984,513422993.85,5.5849,-6.1281,4.01,2.08036597,0.094577,24.8167,港口水运,不分配不转增,-,058001001,069001001001,2019-08-30T00:00:00
603038,华立股份,A股,上交所主板,2019-08-30T00:00:00,2019-06-30T00:00:00,0.29,0.17,358646525.88,10.1313,56.4304,37797686.53,3.2531,135.0236,3.7,7.76714234,-0.007931,22.777,装修装饰,不分配不转增,-,058001001,069001001001,2019-08-30T00:00:00
300578,会畅通讯,A股,深交所创业板,2019-08-30T00:00:00,2019-06-30T00:00:00,0.32,0.3,239623135.5,112.0405,-5.99,50627881.45,212.022,-46.25,8.32,5.78453948,-0.199153,51.1924,软件服务,不分配不转增,-,058001001,069001002002,2019-08-30T00:00:00
scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
603822,嘉澳环保,A股,上交所主板,2020-03-05T00:00:00,2019-06-30T00:00:00,0.4322,0.3624,503063547.21,7.0472,41.8572,31704203.32,10.8694,412.2399,4.16,9.86660296,0.883025,13.5117,化工行业,不分配不转增,-,058001001,069001001001,2019-07-16T00:00:00
300819,聚杰微纤,A股,深交所创业板,2020-03-02T00:00:00,2019-06-30T00:00:00,0.38,0.36,258916747.81,-3.8103,-,28633943.23,-13.5055,-,6.86,5.78326223,0.097849,26.8474,纺织服装,-,-,058001001,069001002002,2020-01-31T00:00:00
300382,斯莱克,A股,深交所创业板,2020-02-21T00:00:00,2019-06-30T00:00:00,0.11,0.1,380780886.94,34.6923,0.2714,60152388.12,8.2608,83.8074,5.86,1.7139007,0.000819,41.4085,机械行业,不分配不转增,-,058001001,069001002002,2019-08-20T00:00:00
688086,紫晶存储,A股,上交所科创板,2020-02-21T00:00:00,2019-06-30T00:00:00,0.12,0.11,155797531.62,-,-,17235657.45,-,-,2.23,5.44407001,0.319928,40.6131,专用设备,-,-,058001001,069001001006,2019-10-14T00:00:00
688396,华润微,A股,上交所科创板,2020-02-18T00:00:00,2019-06-30T00:00:00,0.187,0.0692,2640023964.75,-,-,164349402.18,-,-,3.53,6.2629156,0.091441,20.6803,电子元件,-,-,058001001,069001001006,2019-10-16T00:00:00
688177,百奥泰,A股,上交所科创板,2020-02-17T00:00:00,2019-06-30T00:00:00,-2.12,-1.09,-,-,-,-715100694.39,-,65.494,-82.22,2.64974701,-1.014039,-,医药制造,-,-,058001001,069001001006,2019-11-11T00:00:00
688233,神工股份,A股,上交所科创板,2020-02-17T00:00:00,2019-06-30T00:00:00,0.57,0.57,140908672.82,-,-,68557412.46,-,-,19.97,2.93572799,0.708455,67.2377,材料行业,-,-,058001001,069001001006,2019-10-27T00:00:00
688169,石头科技,A股,上交所科创板,2020-02-17T00:00:00,2019-06-30T00:00:00,7.71,7.52,2125307936.0,-,-,385521687.0,-,-,43.2,21.72900466,10.556585,32.5009,家电行业,-,-,058001001,069001001006,2019-11-11T00:00:00
688200,华峰测控,A股,上交所科创板,2020-02-13T00:00:00,2019-06-30T00:00:00,0.86,0.86,102245603.72,-,-28.965,37983850.93,-,-36.5252,12.52,7.93237798,0.420118,81.5846,专用设备,-,-,058001001,069001001006,2019-11-13T00:00:00
688090,瑞松科技,A股,上交所科创板,2020-02-11T00:00:00,2019-06-30T00:00:00,0.32,0.2516,319337889.0,-,-,17719357.24,-,-,3.57,9.19986495,-1.854456,20.6583,专用设备,-,-,058001001,069001001006,2019-11-19T00:00:00
688398,赛特新材,A股,上交所科创板,2020-02-05T00:00:00,2019-06-30T00:00:00,0.6,0.57,194402062.41,-,8.9706,35934060.8,-,6.7717,13.02,4.82112892,0.327422,43.3619,材料行业,-,-,058001001,069001001006,2019-11-01T00:00:00
688080,映翰通,A股,上交所科创板,2020-02-05T00:00:00,2019-06-30T00:00:00,0.53,0.51,123832686.69,4.6756,-,21011600.91,22.4026,-,7.9,7.08303461,0.038149,50.6968,专用设备,-,-,058001001,069001001006,2019-08-22T00:00:00
603949,雪龙集团,A股,上交所主板,2020-02-05T00:00:00,2019-06-30T00:00:00,0.44,0.43,183678641.6,-,-,49738153.53,-,-,14.06,3.36900331,0.188763,54.5253,汽车行业,-,-,058001001,069001001001,2020-01-21T00:00:00
300817,双飞股份,A股,深交所创业板,2020-02-05T00:00:00,2019-06-30T00:00:00,0.52,0.42,265405067.54,-15.1008,-,32533748.38,13.2565,-,7.17,7.24608146,0.335457,30.3768,机械行业,-,-,058001001,069001002002,2020-01-20T00:00:00
688186,广大特材,A股,上交所科创板,2020-02-04T00:00:00,2019-06-30T00:00:00,-,0.46,902814506.49,-,-,66675787.15,-,-,7.19,7.65847886,-1.414614,20.5964,金属制品,-,-,058001001,069001001006,2019-10-28T00:00:00
300820,英杰电气,A股,深交所创业板,2020-01-31T00:00:00,2019-06-30T00:00:00,1.3,1.29,236552325.8,-2.8346,-,61809844.92,-11.7076,-,13.75,10.15687591,0.997468,41.1387,专用设备,-,-,058001001,069001002002,2020-01-31T00:00:00
601696,中银证券,A股,上交所主板,2020-01-31T00:00:00,2019-06-30T00:00:00,0.22,0.19,1507294603.5,11.2838,-,539625667.81,3.8845,-,4.38,4.98672541,1.950156,-,券商信托,-,-,058001001,069001001001,2020-01-31T00:00:00
000038,深大通,A股,深交所主板,2020-01-23T00:00:00,2019-06-30T00:00:00,0.0209,0.0226,1083181934.49,-12.1246,-15.5492,10904402.44,-90.8444,58.6869,0.41,5.05763655,-0.185507,6.5521,文化传媒,不分配不转增,-,058001001,069001002001,2019-08-24T00:00:00
688298,东方生物,A股,上交所科创板,2020-01-22T00:00:00,2019-06-30T00:00:00,0.37,0.33,169686760.35,-,-,33214692.81,-,-,15.64,2.25112347,0.032365,46.8074,医疗行业,-,-,058001001,069001001006,2019-10-10T00:00:00
300818,耐普矿机,A股,深交所创业板,2020-01-22T00:00:00,2019-06-30T00:00:00,0.66,0.64,172247639.96,-,-,34731296.99,-,-,7.56,9.09010094,0.746246,49.2244,专用设备,-,-,058001001,069001002002,2019-09-20T00:00:00
600677,*ST航通,A股,上交所风险警示板,2020-01-21T00:00:00,2019-06-30T00:00:00,-0.29,-0.47,1860389305.59,-56.3172,46.1015,-153611670.83,15.5778,-503.7255,-2.14,-0.50592098,-0.027459,6.2485,通讯行业,不分配不转增,-,058001001,069001001003,2019-08-28T00:00:00
603719,良品铺子,A股,上交所主板,2020-01-21T00:00:00,2019-06-30T00:00:00,0.54,0.43,3504502376.47,15.4587,-,195199585.18,74.1652,-,16.62,3.52899958,0.553873,32.4867,食品饮料,-,-,058001001,069001001001,2020-01-14T00:00:00
600198,大唐电信,A股,上交所主板,2020-01-20T00:00:00,2019-06-30T00:00:00,-0.3655,-0.4529,578422914.02,-48.8174,-33.4234,-322431994.81,11.8867,-6.8874,-1346.51,-0.15561516,0.068393,30.0642,通讯行业,不分配不转增,-,058001001,069001001001,2019-08-23T00:00:00
688266,泽璟制药,A股,上交所科创板,2020-01-20T00:00:00,2019-06-30T00:00:00,-1.9,-0.7855,-,-,-,-341148378.52,-,-0.5191,-206.26,0.58044844,-0.496825,-,医药制造,-,-,058001001,069001001006,2019-10-21T00:00:00
688159,有方科技,A股,上交所科创板,2020-01-20T00:00:00,2019-06-30T00:00:00,0.3,0.26,339904721.24,55.258,11.2373,19875221.75,91.3526,-71.2844,4.39,6.95172476,1.104294,22.4754,通讯行业,-,-,058001001,069001001006,2019-10-29T00:00:00
688208,道通科技,A股,上交所科创板,2020-01-17T00:00:00,2019-06-30T00:00:00,0.35,0.33,532802154.53,-,-,138085653.63,-,-,12.89,2.43709595,0.323432,61.1405,汽车行业,-,-,058001001,069001001006,2019-11-18T00:00:00
688026,洁特生物,A股,上交所科创板,2020-01-17T00:00:00,2019-06-30T00:00:00,0.32,0.26,94311458.0,-,104.0749,24322661.54,-,269.8714,8.27,4.08378037,0.231087,45.5398,塑胶制品,-,-,058001001,069001001006,2019-11-01T00:00:00
603893,瑞芯微,A股,上交所主板,2020-01-17T00:00:00,2019-06-30T00:00:00,0.18,0.13,574155761.55,3.1888,-,66009452.5,30.1563,-,4.27,4.2593488,0.37435,38.4714,电子元件,-,-,058001001,069001001001,2020-01-10T00:00:00
300816,艾可蓝,A股,深交所创业板,2020-01-15T00:00:00,2019-06-30T00:00:00,0.85,0.83,258790319.17,7.1852,-,50989730.25,17.011,-,23.02,4.11609299,0.5205,38.664,环保工程,-,-,058001001,069001002002,2020-01-15T00:00:00
600400,红豆股份,A股,上交所主板,2020-01-14T00:00:00,2019-06-30T00:00:00,0.04,0.03,1244372240.8,1.0972,-36.4499,94799548.86,-14.7652,-14.033,2.36,1.62609186,-0.038046,31.3569,纺织服装,不分配不转增,-,058001001,069001001001,2019-08-29T00:00:00
688158,优刻得,A股,上交所科创板,2020-01-14T00:00:00,2019-06-30T00:00:00,0.02,0.0039,698500769.42,-,-,7839314.24,-,-,0.45,4.75403232,0.348639,30.043,电子信息,-,-,058001001,069001001006,2019-09-18T00:00:00
002975,博杰股份,A股,深交所中小板,2020-01-14T00:00:00,2019-06-30T00:00:00,1.41,1.34,405480566.73,41.296,-,73282750.48,61.414,-,17.17,8.80063695,1.364087,47.9408,专用设备,-,-,058001001,069001002003,2020-01-14T00:00:00
603290,斯达半导,A股,上交所主板,2020-01-14T00:00:00,2019-06-30T00:00:00,0.54,0.44,366449778.86,11.7933,-,64384304.62,38.2819,-,13.81,4.07477962,0.171057,30.2438,电子元件,-,-,058001001,069001001001,2019-10-25T00:00:00
688228,开普云,A股,上交所科创板,2020-01-13T00:00:00,2019-06-30T00:00:00,0.14,0.12,67351557.23,-0.533,-,7278954.58,-49.6022,-,4.3,3.23700626,-0.601235,65.0476,软件服务,-,-,058001001,069001001006,2019-11-25T00:00:00
688100,威胜信息,A股,上交所科创板,2020-01-13T00:00:00,2019-06-30T00:00:00,0.25,0.24,613398625.82,16.1876,68.8461,113617011.82,37.3925,204.5737,8.19,3.20855262,0.249614,35.3749,电子信息,-,-,058001001,069001001006,2019-11-01T00:00:00
688278,特宝生物,A股,上交所科创板,2020-01-13T00:00:00,2019-06-30T00:00:00,0.04,0.06,318677185.14,-,-,15547105.61,-,-,3.07,1.42882796,0.086235,87.591,医药制造,-,-,058001001,069001001006,2019-10-22T00:00:00
300815,玉禾田,A股,深交所创业板,2020-01-13T00:00:00,2019-06-30T00:00:00,1.31,1.26,1703259438.62,31.2615,-,135727699.4,55.1806,-,18.09,7.88011253,0.861594,21.0702,公用事业,-,-,058001001,069001002002,2020-01-06T00:00:00
603976,正川股份,A股,上交所主板,2020-01-09T00:00:00,2019-06-30T00:00:00,0.21,0.21,267968567.15,-14.8337,-39.4231,31973119.25,-31.8623,-63.0522,3.17,6.65936768,0.025902,26.7932,医疗行业,不分配不转增,-,058001001,069001001001,2019-08-23T00:00:00
688178,万德斯,A股,上交所科创板,2020-01-08T00:00:00,2019-06-30T00:00:00,0.87,0.8398,358356091.14,-,-,55179733.83,-,-,11.97,7.66302693,-1.564044,32.0227,环保工程,-,-,058001001,069001001006,2019-10-14T00:00:00
603195,公牛集团,A股,上交所主板,2020-01-07T00:00:00,2019-06-30T00:00:00,1.97,1.97,4971411536.77,-,-,1066237994.02,-,-,28.2,7.98854421,3.540473,40.2906,输配电气,-,-,058001001,069001001001,2020-01-07T00:00:00
002671,龙泉股份,A股,深交所中小板,2020-01-03T00:00:00,2019-06-30T00:00:00,-0.05,-0.05,525714474.72,23.0068,137.5382,-23632464.28,-425.8132,128.9432,-1.19,4.17756534,0.077759,21.0562,水泥建材,不分配不转增,-,058001001,069001002003,2019-07-23T00:00:00
688189,南新制药,A股,上交所科创板,2020-01-03T00:00:00,2019-06-30T00:00:00,0.33,0.32,454366834.47,-,-,35125735.38,-,-,13.95,2.63061646,0.9849,86.5562,医药制造,-,-,058001001,069001001006,2020-01-03T00:00:00
688181,八亿时空,A股,上交所科创板,2019-12-31T00:00:00,2019-06-30T00:00:00,0.79,0.74,205196556.65,1.556,-,57515696.03,-11.8247,-,10.4,7.20462015,0.607317,49.9417,材料行业,-,-,058001001,069001001006,2019-08-12T00:00:00
603551,奥普家居,A股,上交所主板,2019-12-31T00:00:00,2019-06-30T00:00:00,0.45,0.4,826719829.31,-7.0092,-,162185147.32,-8.2939,-,15.72,2.98475779,0.527508,49.7601,家电行业,-,-,058001001,069001001001,2019-12-24T00:00:00
300813,泰林生物,A股,深交所创业板,2019-12-31T00:00:00,2019-06-30T00:00:00,0.42,0.34,82628227.92,-,-,16353220.15,-,-,8.06,5.41576713,0.002228,57.5389,医药制造,-,-,058001001,069001002002,2019-12-31T00:00:00
688081,兴图新科,A股,上交所科创板,2019-12-30T00:00:00,2019-06-30T00:00:00,0.01,0.001,49056506.21,-,-,729229.56,-,-,0.36,3.54896142,-0.058803,79.0624,通讯行业,-,-,058001001,069001001006,2019-10-16T00:00:00
688078,龙软科技,A股,上交所科创板,2019-12-24T00:00:00,2019-06-30T00:00:00,0.39,0.39,65677763.03,40.4146,-,20482527.41,107.3338,-,12.53,3.188631,0.179925,61.3317,软件服务,-,-,058001001,069001001006,2019-10-14T00:00:00
002973,侨银环保,A股,深交所中小板,2019-12-24T00:00:00,2019-06-30T00:00:00,0.17,0.16,993917381.95,35.8008,-,60940045.3,27.4924,-,7.91,2.16660087,0.052764,18.5757,公用事业,-,-,058001001,069001002003,2019-12-16T00:00:00
300391,康跃科技,A股,深交所创业板,2019-12-23T00:00:00,2019-06-30T00:00:00,0.1306,0.1232,457818920.66,3.6744,-23.693,45754521.89,-31.2111,-16.814,3.14,4.19812208,0.060587,30.999,机械行业,不分配不转增,-,058001001,069001002002,2019-08-14T00:00:00
688268,华特气体,A股,上交所科创板,2019-12-23T00:00:00,2019-06-30T00:00:00,0.44,0.4,390781319.09,-,-,39860691.84,-,-,6.93,6.42979887,0.389856,36.1863,化工行业,-,-,058001001,069001001006,2019-10-14T00:00:00
300391,康跃科技,A股,深交所创业板,2019-12-23T00:00:00,2019-06-30T00:00:00,0.1306,0.1232,457818920.66,3.6744,-23.693,45754521.89,-31.2111,-16.814,3.14,4.19812208,0.060587,30.999,机械行业,不分配不转增,-,058001001,069001002002,2019-08-14T00:00:00
600882,妙可蓝多,A股,上交所主板,2019-12-21T00:00:00,2019-06-30T00:00:00,0.01,0.009,714019953.51,53.82,39.6358,3892158.24,142.9358,284.0306,0.32,3.02836918,0.170062,28.1368,食品饮料,不分配不转增,-,058001001,069001001001,2019-08-15T00:00:00
688123,聚辰股份,A股,上交所科创板,2019-12-18T00:00:00,2019-06-30T00:00:00,0.49,0.55,239604002.42,-,-,44525320.15,-,-,12.71,3.97665584,0.393758,43.231,电子元件,-,-,058001001,069001001006,2019-10-20T00:00:00
002972,科安达,A股,深交所中小板,2019-12-17T00:00:00,2019-06-30T00:00:00,0.38,0.37,144838688.87,31.159,97.372,50828809.27,37.9561,111.3687,10.28,3.84612778,0.278085,60.1978,专用设备,-,-,058001001,069001002003,2019-07-25T00:00:00
300811,铂科新材,A股,深交所创业板,2019-12-17T00:00:00,2019-06-30T00:00:00,0.96,0.91,189827566.72,-,-,41302480.49,-,-,10.89,9.25596346,0.569796,41.5797,电子元件,-,-,058001001,069001002002,2019-12-17T00:00:00
603109,神驰机电,A股,上交所主板,2019-12-17T00:00:00,2019-06-30T00:00:00,0.4451,0.42,611746919.46,-,-,48960448.58,-,-,7.75,5.56628772,-0.114975,24.585,专用设备,-,-,058001001,069001001001,2019-12-10T00:00:00
688089,嘉必优,A股,上交所科创板,2019-12-16T00:00:00,2019-06-30T00:00:00,0.7,0.44,147121055.56,-,-,63295369.39,-,-,11.82,6.05375492,0.656062,52.5596,食品饮料,-,-,058001001,069001001006,2019-10-22T00:00:00
600321,ST正源,A股,上交所风险警示板,2019-12-10T00:00:00,2019-06-30T00:00:00,0.0031,0.0019,701854203.7,-19.5213,-21.4758,4655024.87,-51.3915,-49.3572,0.1729,1.7843362,-0.068905,11.3618,水泥建材,不分配不转增,-,058001001,069001001003,2019-08-31T00:00:00
688037,芯源微,A股,上交所科创板,2019-12-10T00:00:00,2019-06-30T00:00:00,0.04,-0.01,67017720.68,-,450.3227,2804986.04,-,231.0794,1.27,3.53463356,-0.212545,51.3478,专用设备,-,-,058001001,069001001006,2019-10-28T00:00:00
002971,和远气体,A股,深交所中小板,2019-12-10T00:00:00,2019-06-30T00:00:00,0.33,0.32,318919599.32,7.8923,-,39598236.64,26.6614,-,7.23,4.72916767,0.328312,44.7921,化工行业,-,-,058001001,069001002003,2019-08-14T00:00:00
601512,中新集团,A股,上交所主板,2019-12-10T00:00:00,2019-06-30T00:00:00,0.73,0.48,3595979595.66,-,-,978245349.91,-,-,11.96,6.4257885,0.065931,44.4544,房地产,-,-,058001001,069001001001,2019-12-03T00:00:00
688039,当虹科技,A股,上交所科创板,2019-12-06T00:00:00,2019-06-30T00:00:00,0.21,0.19,78079154.2,21.3989,-,12723128.63,20.555,-,3.27,6.59966489,-0.543133,58.2912,软件服务,-,-,058001001,069001001006,2019-09-26T00:00:00
002175,*ST东网,A股,深交所风险警示板,2019-12-06T00:00:00,2019-06-30T00:00:00,-0.065,-0.0676,107477241.22,1.6822,8.3303,-48999542.87,29.0673,-52.6969,-24.64,0.23130256,-0.006712,23.8266,文化传媒,不分配不转增,-,058001001,069001002005,2019-08-27T00:00:00
000088,盐田港,A股,深交所主板,2019-12-05T00:00:00,2019-06-30T00:00:00,0.0756,0.0627,285102690.56,53.2205,25.477,146808865.17,-14.3393,68.6408,2.16,3.52564991,0.042117,45.2429,港口水运,不分配不转增,-,058001001,069001002001,2019-08-15T00:00:00
688198,佰仁医疗,A股,上交所科创板,2019-12-03T00:00:00,2019-06-30T00:00:00,0.45,0.43,69126164.13,-,-,32229472.22,-,-,15.15,3.17847937,0.444027,91.3128,医疗行业,-,-,058001001,069001001006,2019-08-15T00:00:00
300807,天迈科技,A股,深交所创业板,2019-12-03T00:00:00,2019-06-30T00:00:00,0.48,0.31,174208937.34,18.484,274.7192,24349203.91,75.0366,1506.3831,6.81,7.27427943,0.089353,47.4786,专用设备,-,-,058001001,069001002002,2019-08-27T00:00:00
002970,锐明技术,A股,深交所中小板,2019-12-03T00:00:00,2019-06-30T00:00:00,1.23,1.09,656163959.37,52.6984,-,79973575.84,203.582,-,17.01,7.88331729,0.682634,43.6428,电子信息,-,-,058001001,069001002003,2019-11-25T00:00:00
688258,卓易信息,A股,上交所科创板,2019-12-02T00:00:00,2019-06-30T00:00:00,0.13,0.22,74487153.09,-,-,8695658.84,-,-,2.91,4.76108364,0.396821,51.4303,软件服务,-,-,058001001,069001001006,2019-09-18T00:00:00
603053,成都燃气,A股,上交所主板,2019-12-02T00:00:00,2019-06-30T00:00:00,0.36,0.35,2550240684.41,12.2487,-,289006883.61,-6.4065,-,12.99,2.96495535,0.275791,22.7781,公用事业,-,-,058001001,069001001001,2019-11-25T00:00:00
688357,建龙微纳,A股,上交所科创板,2019-11-28T00:00:00,2019-06-30T00:00:00,1.14,0.85,216144859.49,19.9345,-,49538152.5,134.6254,-,20.62,6.1118463,0.736543,38.1132,化工行业,-,-,058001001,069001001006,2019-10-07T00:00:00
688118,普元信息,A股,上交所科创板,2019-11-28T00:00:00,2019-06-30T00:00:00,-0.321,-0.332,76912965.77,-,210.1444,-22180102.67,-,69.7317,-7.6,4.27417104,-1.026052,54.8553,软件服务,-,-,058001001,069001001006,2019-09-29T00:00:00
688358,祥生医疗,A股,上交所科创板,2019-11-27T00:00:00,2019-06-30T00:00:00,0.64,0.62,159938606.91,-,-,38324773.45,-,-,18.48,3.07615518,0.574696,60.5228,医疗行业,-,-,058001001,069001001006,2019-09-20T00:00:00
688310,迈得医疗,A股,上交所科创板,2019-11-26T00:00:00,2019-06-30T00:00:00,0.25,0.13,79468088.68,49.9847,-,15643522.59,127.8429,-,6.4,3.4898797,0.184021,46.6613,医疗行业,-,-,058001001,069001001006,2019-08-30T00:00:00
300809,华辰装备,A股,深交所创业板,2019-11-20T00:00:00,2019-06-30T00:00:00,0.513,0.492,193420388.98,29.6018,-,60388521.33,20.6883,-,10.13,5.32241891,0.426375,47.3121,机械行业,-,-,058001001,069001002002,2019-11-13T00:00:00
603995,甬金股份,A股,上交所主板,2019-11-19T00:00:00,2019-06-30T00:00:00,0.85,0.79,7136178243.26,1.1547,-,147208593.37,6.3092,-,9.89,8.88002707,0.820784,5.6335,材料行业,-,-,058001001,069001001001,2019-11-12T00:00:00
300810,中科海讯,A股,深交所创业板,2019-11-19T00:00:00,2019-06-30T00:00:00,0.84,0.84,107259526.27,5.2157,-,49678788.18,53.9104,-,10.02,8.8237002,0.280035,69.433,电子信息,-,-,058001001,069001002002,2019-11-19T00:00:00
688088,虹软科技,A股,上交所科创板,2019-11-18T00:00:00,2019-06-30T00:00:00,0.27,0.26,276134614.34,38.4198,19.0709,95740580.99,72.5481,114.7164,8.92,3.1094966,0.233386,94.7305,软件服务,不分配不转增,-,058001001,069001001006,2019-08-28T00:00:00
688218,江苏北人,A股,上交所科创板,2019-11-18T00:00:00,2019-06-30T00:00:00,0.33,0.31,226483510.58,17.5132,309.1246,29303110.39,9.3954,418.4015,8.11,4.27400273,-0.498861,25.201,专用设备,-,-,058001001,069001001006,2019-08-27T00:00:00
300808,久量股份,A股,深交所创业板,2019-11-18T00:00:00,2019-06-30T00:00:00,0.37,0.35,425094021.05,-,-,43903853.26,-,-,7.32,5.18432967,0.659254,23.9166,电子元件,-,-,058001001,069001002002,2019-11-11T00:00:00
002969,嘉美包装,A股,深交所中小板,2019-11-18T00:00:00,2019-06-30T00:00:00,0.0774,0.0717,1163203006.43,-12.1051,-,66370545.2,26.7731,-,4.06,1.94343382,0.243714,17.8066,包装材料,-,-,058001001,069001002003,2019-08-23T00:00:00
300801,泰和科技,A股,深交所创业板,2019-11-18T00:00:00,2019-06-30T00:00:00,0.9274,0.87,543784565.74,0.1832,-,83464926.41,13.4551,-,10.98,8.9087747,0.540331,31.9801,化工行业,-,-,058001001,069001002002,2019-10-21T00:00:00
300586,美联新材,A股,深交所创业板,2019-11-18T00:00:00,2019-06-30T00:00:00,0.25,0.2473,530887576.39,107.1415,179.6504,60821318.3,118.9435,-27.9912,9.36,2.77173508,0.220768,26.8769,化工行业,不分配不转增,-,058001001,069001002002,2019-08-30T00:00:00
002740,爱迪尔,A股,深交所中小板,2019-11-18T00:00:00,2019-06-30T00:00:00,0.07,0.05,868465406.12,-13.3749,55.291,28547001.17,22.2775,-9.8422,1.21,6.17979387,0.440924,23.2274,珠宝首饰,不分配不转增,-,058001001,069001002003,2019-08-23T00:00:00
002005,*ST德豪,A股,深交所风险警示板,2019-11-18T00:00:00,2019-06-30T00:00:00,-0.0613,-0.1966,1453645432.68,-21.9224,19.4248,-108095227.26,-637.6189,-513.0044,-4.91,1.2161119,0.17938,11.2438,家电行业,不分配不转增,-,058001001,069001002005,2019-08-30T00:00:00
688399,硕世生物,A股,上交所科创板,2019-11-15T00:00:00,2019-06-30T00:00:00,0.68,0.64,122166238.32,-,-,30062583.69,-,-,8.86,8.05646731,0.471297,82.0145,医疗行业,-,-,058001001,069001001006,2019-10-07T00:00:00
603390,通达电气,A股,上交所主板,2019-11-12T00:00:00,2019-06-30T00:00:00,0.3,0.31,373320597.86,-3.779,-28.6589,78995746.75,45.0681,-52.2499,9.85,3.18665883,0.124659,35.9278,专用设备,-,-,058001001,069001001001,2019-11-05T00:00:00
300806,斯迪克,A股,深交所创业板,2019-11-12T00:00:00,2019-06-30T00:00:00,0.24,0.11,667853287.64,19.6666,-,21373949.76,563.0807,-,3.08,8.05127586,0.560535,22.3337,材料行业,-,-,058001001,069001002002,2019-11-04T00:00:00
688101,三达膜,A股,上交所科创板,2019-11-12T00:00:00,2019-06-30T00:00:00,0.69,0.41,325946659.76,-,-,172929931.5,-,-,11.47,6.35023821,0.774735,39.0684,专用设备,-,-,058001001,069001001006,2019-09-25T00:00:00
300805,电声股份,A股,深交所创业板,2019-11-11T00:00:00,2019-06-30T00:00:00,0.23,0.21,1244096524.61,-,-,86702838.05,-,-,8.38,2.8225527,0.355538,21.4946,文化传媒,-,-,058001001,069001002002,2019-11-04T00:00:00
300798,锦鸡股份,A股,深交所创业板,2019-11-11T00:00:00,2019-06-30T00:00:00,0.15,0.15,660169529.13,-,-,57743047.65,-,-,6.02,2.62796189,0.011528,21.2429,化工行业,-,-,058001001,069001002002,2019-10-14T00:00:00
